0.000000 -2.658859 -4.731784 -0.534332 -2.135157 4.560339 -1.763926 -2.362951 -6.189173 1.672611 7.156967 6.360619 0.625648 
80.750000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
80.800000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
80.850000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
80.900000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
80.950000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
81.000000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
81.050000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
81.100000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
81.150000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
81.200000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
81.250000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
81.300000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
81.350000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
81.400000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
81.450000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
81.500000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
81.550000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
81.600000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
81.650000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
81.700000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
81.750000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
81.800000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
81.850000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
81.900000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
81.950000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
82.000000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
82.050000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
82.100000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
82.150000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
82.200000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
82.250000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
82.300000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
82.350000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
82.400000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
82.450000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
82.500000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
82.550000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
82.600000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
82.650000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
82.700000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
82.750000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
82.800000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
82.850000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
82.900000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
82.950000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
83.000000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
83.050000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
83.100000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
83.150000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
83.200000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
83.250000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
83.300000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
83.350000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
83.400000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
83.450000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
83.500000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
83.550000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
83.600000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
83.650000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
83.700000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
83.750000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
83.800000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
83.850000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
83.900000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
83.950000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
84.000000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
84.050000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
84.100000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
84.150000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
84.200000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
84.250000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
84.300000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
84.350000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
84.400000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
84.450000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
84.500000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
84.550000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
84.600000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
84.650000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
84.700000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
84.750000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
84.800000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
84.850000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
84.900000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
84.950000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
85.000000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
85.050000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
85.100000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
85.150000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
85.200000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
85.250000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
85.300000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
85.350000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
85.400000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
85.450000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
85.500000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
85.550000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
85.600000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
85.650000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
85.700000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
85.750000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
85.800000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
85.850000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
85.900000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
85.950000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
86.000000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
86.050000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
86.100000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
86.150000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
86.200000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
86.250000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
86.300000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
86.350000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
86.400000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
86.450000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
86.500000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
86.550000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
86.600000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
86.650000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
86.700000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
86.750000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
86.800000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
86.850000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
86.900000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
86.950000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
87.000000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
87.050000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
87.100000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
87.150000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
87.200000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
87.250000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
87.300000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
87.350000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
87.400000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
87.450000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
87.500000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
87.550000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
87.600000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
87.650000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
87.700000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
87.750000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
87.800000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
87.850000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
87.900000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
87.950000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
88.000000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
88.050000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
88.100000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
88.150000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
88.200000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
88.250000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
88.300000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
88.350000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
88.400000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
88.450000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
88.500000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
88.550000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
88.600000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
88.650000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
88.700000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
88.750000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
88.800000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
88.850000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
88.900000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
88.950000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
89.000000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
89.050000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
89.100000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
89.150000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
89.200000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
89.250000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
89.300000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
89.350000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
89.400000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
89.450000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
89.500000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
89.550000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
89.600000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
89.650000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
89.700000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
89.750000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
89.800000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
89.850000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
89.900000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
89.950000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
90.000000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
90.050000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
90.100000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
90.150000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
90.200000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
90.250000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
90.300000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
90.350000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
90.400000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
90.450000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
90.500000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
90.550000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
90.600000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
90.650000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
90.700000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
90.750000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
90.800000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
90.850000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
90.900000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
90.950000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
91.000000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
91.050000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
91.100000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
91.150000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
91.200000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
91.250000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
91.300000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
91.350000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
91.400000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
91.450000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
91.500000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
91.550000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
91.600000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
91.650000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
91.700000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
91.750000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
91.800000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
91.850000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
91.900000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
91.950000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
92.000000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
92.050000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
92.100000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
92.150000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
92.200000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
92.250000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
92.300000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
92.350000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
92.400000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
92.450000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
92.500000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
92.550000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
92.600000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
92.650000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
92.700000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
92.750000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
92.800000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
92.850000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
92.900000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
92.950000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
93.000000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
93.050000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
93.100000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
93.150000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
93.200000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
93.250000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
93.300000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
93.350000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
93.400000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
93.450000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
93.500000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
93.550000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
93.600000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
93.650000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
93.700000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
93.750000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
93.800000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
93.850000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
93.900000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
93.950000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
94.000000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
94.050000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
94.100000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
94.150000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
94.200000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
94.250000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
94.300000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
94.350000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
94.400000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
94.450000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
94.500000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
94.550000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
94.600000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
94.650000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
94.700000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
94.750000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
94.800000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
94.850000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
94.900000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
94.950000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
95.000000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
95.050000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
95.100000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
95.150000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
95.200000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
95.250000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
95.300000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
95.350000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
95.400000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
95.450000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
95.500000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
95.550000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
95.600000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
95.650000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
95.700000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
95.750000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
95.800000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
95.850000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
95.900000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
95.950000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
96.000000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
96.050000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
96.100000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
96.150000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
96.200000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
96.250000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
96.300000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
96.350000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
96.400000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
96.450000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
96.500000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
96.550000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
96.600000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
96.650000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
96.700000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
96.750000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
96.800000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
96.850000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
